endToEndDelay:vector projectphase3.H2.app[1] (#0 - Exp1DropTailWithoutPolicingAndShaping-0-20250330-01:17:59-13444),
609.291626,23.53878139
609.425376,23.55253139
609.559126,23.52628139
609.692876,23.54003139
609.826626,23.55378139
609.960376,23.52753139
610.094126,23.54128139
610.227876,23.55503139
610.361626,23.52878139
610.495376,23.54253139
610.647876,23.57503139
610.885126,23.41228139
611.018876,23.14603139
611.152626,23.19978139
611.286376,23.21353139
611.420126,23.22728139
611.553876,23.20103139
611.739376,23.14653139
611.873126,23.12028139
612.058626,23.06578139
612.192376,22.91953139
612.326126,22.93328139
612.459876,22.90703139
612.593626,22.80078139
612.727376,22.77453139
612.964626,22.45178139
613.098376,22.42553139
613.232126,22.51928139
613.365876,22.61303139
613.499626,22.66678139
613.633376,22.76053139
613.767126,22.85428139
613.900876,22.90803139
614.034626,23.00178139
614.168376,23.09553139
614.302126,23.06928139
614.435876,23.16303139
614.569626,23.25678139
614.703376,23.27053139
614.940626,23.18778139
615.177876,23.18503139
615.363376,23.21053139
615.497126,23.18428139
615.682626,23.12978139
615.919876,22.96703139
616.157126,22.80428139
616.290876,22.77803139
616.424626,22.87178139
616.558376,22.96553139
616.692126,22.93928139
616.825876,23.03303139
616.959626,23.04678139
617.093376,23.14053139
617.227126,23.11428139
617.412626,23.13978139
617.546376,23.19353139
617.680126,23.20728139
617.813876,23.30103139
617.947626,23.27478139
618.081376,23.28853139
618.215126,23.30228139
618.348876,23.27603139
618.482626,23.28978139
618.616376,23.38353139
618.750126,23.35728139
618.883876,23.37103139
619.017626,23.38478139
619.151376,23.35853139
619.336876,23.30403139
619.729376,22.97653139
619.966626,22.77378139
620.100376,22.78753139
620.234126,22.80128139
620.367876,22.77503139
620.501626,22.78878139
620.654126,22.82128139
620.787876,22.79503139
620.921626,22.80878139
621.055376,22.82253139
621.189126,22.79628139
621.322876,22.81003139
621.456626,22.90378139
621.590376,22.95753139
621.724126,22.97128139
621.857876,23.06503139
621.991626,23.15878139
622.125376,23.13253139
622.259126,23.14628139
622.392876,23.12003139
622.526626,23.13378139
622.712126,23.15928139
623.311626,22.35878139
623.445376,22.45253139
623.579126,22.42628139
623.764626,22.37178139
624.001876,22.20903139
624.135626,22.06278139
624.269376,22.07653139
624.403126,21.93028139
624.536876,21.94403139
624.722376,21.84953139
624.856126,21.94328139
624.989876,21.87703139
625.123626,21.97078139
625.309126,21.91628139
625.546376,21.83353139
625.783626,21.83078139
625.969126,21.81628139
626.102876,21.91003139
626.236626,21.92378139
626.422126,21.82928139
626.555876,21.84303139
626.689626,21.81678139
626.926876,21.65403139
627.060626,21.66778139
627.194376,21.76153139
627.328126,21.73528139
627.461876,21.74903139
627.595626,21.72278139
627.781126,21.66828139
627.914876,21.64203139
628.048626,21.65578139
628.182376,21.66953139
628.367876,21.57503139
628.501626,21.58878139
628.687126,21.37428139
628.820876,21.42803139
628.954626,21.44178139
629.088376,21.53553139
629.222126,21.58928139
629.355876,21.68303139
629.489626,21.77678139
629.623376,21.87053139
629.757126,21.84428139
629.890876,21.93803139
630.024626,22.03178139
630.158376,22.00553139
630.343876,21.95103139
630.599876,21.80703139
630.733626,21.78078139
630.867376,21.79453139
631.001126,21.80828139
631.134876,21.78203139
631.268626,21.79578139
631.402376,21.80953139
631.536126,21.78328139
631.669876,21.79703139
631.803626,21.81078139
631.989126,21.71628139
632.122876,21.69003139
632.256626,21.70378139
632.390376,21.71753139
632.679376,21.72653139
632.864876,21.79203139
632.998626,21.88578139
633.132376,21.93953139
633.266126,22.03328139
633.399876,22.12703139
633.533626,22.22078139
633.770876,22.29803139
634.008126,22.21528139
634.141876,22.18903139
634.275626,22.28278139
634.409376,22.29653139
634.543126,22.35028139
634.676876,22.44403139
634.810626,22.45778139
634.944376,22.51153139
635.078126,22.52528139
635.211876,22.53903139
635.397376,22.52453139
635.531126,22.53828139
635.664876,22.59203139
635.798626,22.60578139
635.932376,22.61953139
636.066126,22.67328139
636.199876,22.68703139
636.333626,22.70078139
636.467376,22.79453139
636.601126,22.84828139
636.734876,22.86203139
636.868626,22.95578139
637.002376,23.00953139
637.136126,23.02328139
637.580376,22.78753139
637.714126,22.84128139
637.847876,22.85503139
637.981626,22.86878139
638.115376,22.84253139
638.249126,22.93628139
638.382876,23.03003139
638.516626,23.00378139
638.650376,23.01753139
638.784126,23.03128139
638.917876,23.00503139
639.310376,22.67753139
639.444126,22.69128139
639.888376,22.45553139
640.022126,22.42928139
640.155876,22.44303139
640.341376,22.34853139
640.475126,22.36228139
640.627626,22.39478139
640.864876,22.23203139
641.050376,22.21753139
641.184126,22.23128139
641.317876,22.28503139
641.451626,22.37878139
641.585376,22.39253139
641.719126,22.36628139
641.852876,22.38003139
641.986626,22.39378139
642.120376,22.36753139
642.254126,22.38128139
642.387876,22.39503139
642.625126,22.23228139
642.862376,22.14953139
643.047876,22.01503139
643.337626,22.06478139
643.471376,22.11853139
643.605126,22.13228139
643.738876,22.14603139
643.924376,22.05153139
644.058126,22.06528139
644.191876,11.99903139
644.429126,22.23628139
644.562876,22.33003139
644.696626,22.34378139
644.882126,22.40928139
645.015876,22.42303139
645.253126,22.10028139
645.386876,22.11403139
645.520626,13.20778139
645.706126,22.15328139
645.943376,21.67053139
646.077126,21.68428139
646.210876,21.65803139
646.344626,13.95178139
646.478376,21.68553139
646.612126,21.65928139
646.745876,21.67303139
646.879626,21.68678139
647.013376,21.66053139
647.147126,14.67428139
647.280876,21.52803139
647.414626,14.90178139
647.548376,21.75553139
647.682126,21.84928139
647.815876,15.26303139
647.949626,22.03678139
648.186876,22.23403139
648.320626,22.32778139
648.454376,22.42153139
648.588126,22.39528139
648.721876,22.40903139
648.855626,22.42278139
648.989376,16.35653139
649.174876,22.34203139
649.308626,22.31578139
649.545876,22.31303139
649.731376,22.21853139
649.865126,17.15228139
650.102376,22.46953139
650.236126,22.56328139
650.369876,22.65703139
650.503626,17.75078139
650.759626,22.96678139
650.893376,22.98053139
651.027126,22.99428139
651.160876,18.36803139
651.346376,23.19353139
651.480126,23.28728139
651.613876,23.34103139
651.747626,18.91478139
651.881376,23.56853139
652.015126,19.14228139
652.148876,23.51603139
652.282626,19.36978139
652.416376,23.62353139
652.550126,19.59728139
652.683876,23.73103139
652.869376,23.67653139
653.003126,20.01028139
653.188626,23.55578139
653.322376,23.56953139
653.456126,20.42328139
653.693376,23.54053139
653.878876,23.44603139
654.116126,23.40328139
654.249876,23.41703139
654.383626,23.43078139
654.517376,21.40453139
654.702876,23.63003139
654.836626,23.64378139
654.970376,21.81753139
655.155876,23.72303139
655.289626,23.77678139
655.423376,22.23053139
655.712376,23.79953139
655.918626,22.68578139
656.139626,22.86678139
656.428626,11.95578139
656.665876,12.15303139
656.799626,12.24678139
657.088626,12.45578139
657.222376,21.50953139
657.407876,12.73503139
657.541626,24.10878139
657.778876,13.02603139
657.912626,24.39978139
658.098126,24.54528139
658.231876,13.39903139
658.417376,22.50453139
658.551126,13.67828139
658.736626,13.82378139
658.922126,13.96928139
659.107626,25.39478139
659.241376,23.28853139
659.426876,25.67403139
659.560626,14.52778139
659.797876,14.72503139
659.931626,26.09878139
660.065376,14.95253139
660.250876,26.37803139
660.436376,26.52353139
660.692376,15.45953139
660.877876,26.92503139
661.011626,15.73878139
661.197126,15.88428139
661.330876,27.33803139
661.568126,16.17528139
661.701876,27.66903139
661.835626,25.48278139
662.021126,16.58828139
662.154876,28.08203139
662.340376,28.22753139
662.525876,26.09303139
662.659626,17.10678139
662.793376,28.64053139
662.927126,17.33428139
663.060876,17.42803139
663.194626,26.64178139
663.328376,17.65553139
663.462126,29.26928139
663.647626,17.93478139
663.833126,18.08028139
664.122126,27.52928139
664.307626,18.47478139
664.544876,18.67203139
664.730376,30.41753139
664.915876,18.96303139
665.049626,19.05678139
665.183376,30.71053139
665.420626,19.18778139
665.554376,19.12153139
665.688126,30.97528139
665.873626,19.40078139
666.110876,19.39803139
666.244626,28.73178139
666.378376,31.42553139
666.563876,28.97103139
666.697626,19.74478139
666.831376,19.83853139
667.016876,31.82403139
667.150626,19.95778139
667.284376,19.97153139
667.418126,32.14528139
667.810626,19.93778139
667.944376,19.95153139
668.078126,20.04528139
668.211876,29.93903139
668.397376,30.04453139
668.531126,30.05828139
668.664876,20.23203139
668.798626,20.32578139
668.932376,30.33953139
669.066126,20.39328139
669.458626,20.30578139
669.592376,20.31953139
669.726126,20.41328139
669.859876,20.38703139
669.993626,20.48078139
670.127376,20.57453139
670.261126,20.54828139
670.394876,20.64203139
670.547376,20.75453139
670.681126,20.72828139
670.814876,20.82203139
670.948626,20.83578139
671.237626,20.84478139
671.474876,20.84203139
671.712126,20.83928139
671.897626,20.74478139
672.031376,20.83853139
672.165126,20.89228139
672.298876,20.90603139
672.484376,31.41153139
672.721626,21.00878139
672.855376,20.98253139
672.989126,21.07628139
673.122876,21.09003139
673.256626,21.06378139
673.390376,21.07753139
673.524126,21.09128139
673.657876,21.06503139
673.791626,21.07878139
673.925376,21.09253139
674.162626,21.08978139
674.399876,21.08703139
674.533626,32.34078139
674.667376,32.31453139
674.904626,21.15178139
675.038376,21.24553139
675.275626,21.24278139
675.409376,21.33653139
675.646626,21.33378139
675.780376,32.70753139
675.965876,21.33303139
676.203126,21.33028139
676.440376,21.24753139
676.884626,20.73178139
677.018376,20.70553139
677.152126,32.75928139
677.285876,20.81303139
677.574876,20.74203139
677.812126,20.57928139
677.945876,20.39303139
678.079626,20.36678139
678.213376,20.38053139
678.347126,20.35428139
678.584376,20.31153139
678.718126,20.28528139
679.007126,20.09428139
679.140876,20.10803139
679.274626,20.12178139
679.408376,20.09553139
679.542126,20.10928139
679.675876,20.12303139
679.913126,19.96028139
680.098626,19.90578139
680.284126,19.85128139
680.469626,19.79678139
680.673876,19.76103139
680.859376,19.66653139
680.993126,19.68028139
681.126876,19.65403139
681.260626,19.74778139
681.394376,19.76153139
681.528126,19.85528139
681.713626,19.84078139
681.847376,19.85453139
681.981126,19.82828139
682.114876,19.84203139
682.248626,19.85578139
682.589376,19.51653139
682.723126,19.61028139
682.856876,19.66403139
682.990626,19.67778139
683.124376,19.77153139
683.258126,19.82528139
683.391876,19.83903139
683.525626,19.85278139
683.659376,19.82653139
683.793126,19.92028139
683.926876,20.01403139
684.060626,19.98778139
684.194376,20.00153139
684.328126,20.09528139
684.461876,20.14903139
684.595626,20.16278139
684.729376,20.17653139
684.863126,20.23028139
685.048626,20.25578139
685.285876,20.17303139
685.419626,20.22678139
685.553376,20.32053139
685.687126,20.33428139
685.820876,20.42803139
685.954626,20.48178139
686.088376,20.49553139
686.222126,20.58928139
686.355876,20.64303139
686.489626,20.73678139
686.623376,20.83053139
686.757126,20.88428139
686.890876,20.97803139
687.024626,21.07178139
687.158376,21.16553139
687.292126,21.13928139
687.425876,21.15303139
687.559626,21.16678139
687.693376,21.14053139
687.827126,21.23428139
687.960876,21.32803139
688.094626,21.38178139
688.228376,21.39553139
688.983126,20.99028139
689.116876,21.08403139
689.302376,21.06953139
689.436126,21.16328139
689.621626,21.14878139
689.755376,21.16253139
689.992626,20.99978139
690.126376,20.97353139
690.260126,21.06728139
690.393876,21.16103139
690.598126,21.20528139
690.731876,21.29903139
690.969126,21.29628139
691.206376,21.29353139
691.391876,21.23903139
691.525626,21.21278139
691.659376,21.30653139
691.793126,21.32028139
691.926876,21.29403139
692.060626,21.30778139
692.194376,21.32153139
692.328126,21.29528139
692.461876,21.30903139
692.595626,21.40278139
692.729376,21.37653139
692.863126,21.39028139
693.100376,21.22753139
693.234126,21.32128139
693.367876,21.37503139
693.501626,21.46878139
693.635376,21.56253139
693.769126,21.57628139
693.902876,21.55003139
694.036626,21.56378139
694.170376,21.57753139
694.407626,21.37478139
694.748376,21.07553139
694.882126,21.04928139
695.222876,20.75003139
695.460126,20.74728139
695.697376,20.66453139
695.882876,20.57003139
696.016626,20.58378139
696.253876,20.42103139
696.387626,20.39478139
696.831876,19.79903139
697.017376,19.58453139
697.151126,19.55828139
697.284876,19.57203139
697.418626,19.58578139
697.552376,19.63953139
697.686126,19.73328139
697.819876,19.82703139
698.057126,19.90428139
698.190876,19.99803139
698.324626,20.05178139
698.458376,20.14553139
698.592126,20.23928139
698.725876,20.29303139
698.859626,20.38678139
698.993376,20.40053139
699.127126,20.37428139
699.260876,20.46803139
699.394626,20.48178139
699.528376,20.45553139
699.662126,20.54928139
699.795876,20.56303139
700.395376,20.04253139
700.547876,20.15503139
700.681626,20.24878139
700.970626,20.17778139
701.311376,20.03853139
701.445126,20.01228139
701.578876,20.02603139
701.712626,20.03978139
701.846376,20.01353139
701.980126,20.02728139
702.113876,20.04103139
702.351126,19.87828139
702.588376,19.87553139
702.773876,19.78103139
702.907626,19.79478139
703.041376,19.76853139
703.175126,19.78228139
703.308876,19.79603139
703.494376,19.66153139
703.731626,19.65878139
703.865376,19.75253139
704.102626,19.74978139
704.236376,19.72353139
704.370126,19.81728139
704.503876,19.91103139
704.637626,19.96478139
704.771376,20.05853139
704.905126,20.07228139
705.038876,20.12603139
705.172626,20.21978139
705.306376,20.23353139
705.440126,20.28728139
705.573876,20.38103139
705.707626,20.39478139
705.841376,20.48853139
705.975126,20.46228139
706.108876,20.47603139
706.242626,20.56978139
706.376376,20.62353139
706.510126,20.63728139
706.643876,20.65103139
706.881126,20.72828139
707.118376,20.80553139
707.252126,20.89928139
707.385876,20.87303139
707.519626,20.96678139
707.653376,21.06053139
707.838876,20.96603139
707.972626,20.97978139
708.158126,20.88528139
708.291876,20.89903139
708.425626,20.87278139
708.559376,20.96653139
708.693126,21.06028139
708.826876,21.03403139
708.960626,21.04778139
709.094376,21.06153139
709.331626,20.89878139
709.517126,20.80428139
709.650876,20.81803139
709.836376,20.72353139
710.073626,20.56078139
710.207376,20.65453139
710.444626,20.73178139
710.752376,20.79953139
710.886126,20.89328139
711.019876,20.90703139
711.153626,20.88078139
711.287376,20.89453139
711.472876,21.00003139
711.658376,20.98553139
711.792126,21.07928139
711.925876,21.13303139
712.059626,21.22678139
712.193376,21.32053139
712.327126,21.29428139
712.460876,21.30803139
712.594626,21.32178139
712.728376,21.29553139
712.862126,21.30928139
712.995876,21.32303139
713.129626,21.29678139
713.263376,21.39053139
713.397126,21.48428139
713.530876,21.45803139
713.664626,21.55178139
713.798376,21.64553139
713.932126,21.61928139
714.065876,21.71303139
714.199626,21.72678139
714.333376,21.70053139
714.467126,21.71428139
714.652626,21.61978139
714.786376,21.71353139
714.920126,21.80728139
715.053876,21.82103139
715.187626,21.87478139
715.321376,21.96853139
715.455126,21.98228139
715.588876,21.95603139
715.722626,22.04978139
715.856376,22.14353139
715.990126,22.11728139
716.123876,22.13103139
716.257626,22.14478139
716.391376,22.11853139
716.525126,22.13228139
716.658876,22.14603139
716.792626,22.11978139
716.978126,22.06528139
717.111876,22.03903139
717.245626,22.05278139
717.379376,22.06653139
717.564876,21.97203139
717.802126,21.80928139
718.039376,21.64653139
718.276626,21.64378139
718.410376,21.73753139
718.544126,21.79128139
718.729626,21.73678139
718.863376,21.71053139
718.997126,21.72428139
719.130876,21.73803139
719.368126,21.65528139
719.501876,21.70903139
719.635626,21.72278139
719.769376,21.73653139
719.903126,21.71028139
720.036876,21.72403139
720.170626,21.73778139
720.304376,21.71153139
720.489876,21.65703139
721.004626,21.41178139
721.138376,21.50553139
721.272126,21.55928139
721.405876,21.57303139
721.5396376,21.58679301
721.673376,21.64053139
721.807126,21.73428139
721.940876,21.74803139
722.074626,21.80178139
722.208376,21.89553139
722.342126,21.98928139
722.475876,22.00303139
722.609626,21.97678139
722.743376,21.99053139
722.877126,22.00428139
723.010876,21.97803139
723.144626,22.07178139
723.278376,22.08553139
723.412126,22.13928139
723.545876,22.15303139
723.679626,22.16678139
723.813376,22.14053139
723.947126,22.15428139
724.080876,22.16803139
724.266376,22.07353139
724.503626,21.91078139
724.740876,21.74803139
724.926376,21.65353139
725.060126,21.66728139
725.193876,21.64103139
725.327626,21.65478139
725.461376,21.66853139
725.595126,21.64228139
725.728876,21.65603139
725.862626,21.66978139
725.996376,21.72353139
726.130126,21.73728139
726.263876,21.75103139
726.397626,21.72478139
726.531376,21.73853139
726.665126,21.75228139
726.798876,21.72603139
726.932626,21.73978139
727.066376,21.75353139
727.200126,21.72728139
727.333876,21.74103139
727.467626,21.75478139
727.601376,21.72853139
727.735126,21.74228139
727.868876,21.75603139
728.002626,21.72978139
728.136376,21.74353139
728.270126,21.75728139
728.403876,21.81103139
728.537626,21.82478139
728.671376,21.83853139
728.805126,21.81228139
728.938876,21.82603139
729.072626,21.91978139
729.206376,21.89353139
729.340126,21.98728139
729.473876,22.08103139
729.711126,22.07828139
729.948376,22.07553139
730.082126,22.04928139
730.215876,22.06303139
730.349626,22.07678139
730.483376,22.13053139
730.635876,22.16303139
730.769626,22.17678139
730.903376,22.15053139
731.071876,22.19903139
731.223376,22.31053139
731.357126,22.36428139
731.490876,22.37803139
731.728126,22.21528139
731.861876,22.22903139
732.047376,11.01453139
732.439876,11.36703139
732.573626,22.26078139
732.862626,11.74978139
732.996376,22.44353139
733.130126,22.53728139
733.263876,12.11103139
733.397626,22.68478139
733.634876,12.44203139
733.768626,22.65578139
733.902376,22.62953139
734.036126,12.80328139
734.169876,22.77703139
734.303626,22.79078139
734.437376,13.16453139
734.571126,22.89828139
734.704876,22.91203139
734.838626,13.52578139
734.972376,23.05953139
735.106126,23.03328139
735.239876,13.88703139
735.373626,23.18078139
735.662626,14.26978139
735.796376,23.08353139
735.930126,23.05728139
736.063876,14.63103139
736.197626,23.20478139
736.331376,23.21853139
736.465126,14.99228139
736.598876,23.32603139
736.732626,23.33978139
736.866376,15.35353139
737.000126,23.44728139
737.133876,23.46103139
737.267626,15.71478139
737.401376,23.60853139
737.535126,23.66228139
737.668876,16.07603139
737.802626,23.80978139
737.936376,23.90353139
738.070126,16.43728139
738.203876,24.13103139
738.337626,24.10478139
738.471376,24.19853139
738.605126,24.29228139
738.790626,24.27778139
738.924376,17.17153139
739.109876,24.19703139
739.243626,24.21078139
739.429126,23.99628139
739.562876,23.97003139
739.696626,23.98378139
739.830376,23.99753139
739.964126,23.97128139
740.097876,23.98503139
740.231626,18.35878139
740.365376,23.97253139
740.499126,23.98628139
740.703376,23.79053139
740.837126,23.64428139
740.970876,23.65803139
741.104626,19.15178139
741.238376,23.76553139
741.475626,23.76278139
741.609376,23.73653139
741.743126,19.75028139
741.928626,23.53578139
742.062376,20.02953139
742.196126,23.52328139
742.329876,20.25703139
742.515376,20.40253139
742.649126,23.41628139
742.834626,23.36178139
743.020126,23.34728139
743.153876,21.00103139
743.339376,23.38653139
743.473126,23.40028139
743.606876,21.41403139
743.740626,23.54778139
744.029626,23.43678139
744.339376,22.10653139
744.560376,22.28753139
744.694126,12.46128139
744.827876,12.55503139
744.961626,12.64878139
745.147126,22.83428139
745.332626,12.93978139
745.518126,13.08528139
745.651876,21.93903139
745.785626,13.31278139
746.074626,13.52178139
746.260126,13.66728139
746.393876,22.64103139
746.527626,24.05478139
746.713126,14.08028139
746.898626,14.22578139
747.084126,14.37128139
747.217876,14.46503139
747.351626,23.55878139
747.485376,24.93253139
747.670876,14.79803139
747.804626,23.97178139
747.990126,15.03728139
748.123876,15.13103139
748.257626,25.62478139
748.391376,15.35853139
748.525126,15.45228139
748.658876,25.98603139
748.792626,15.63978139
748.926376,26.21353139
749.060126,25.14728139
749.193876,26.44103139
749.379376,26.58653139
749.564876,26.73203139
749.802126,25.84928139
749.935876,16.62303139
750.121376,16.76853139
750.255126,16.86228139
750.388876,26.39603139
750.541376,17.10853139
750.675126,17.20228139
750.860626,17.34778139
751.046126,27.97328139
751.231626,27.19878139
751.365376,17.77253139
751.550876,17.91803139
751.736376,28.54353139
751.870126,18.19728139
752.055626,27.98278139
752.189376,18.47653139
752.426626,18.67378139
752.560376,18.76753139
752.745876,29.39303139
752.931376,19.09853139
753.065126,29.67228139
753.198876,19.32603139
753.436126,19.52328139
753.569876,30.09703139
753.703626,29.59078139
753.837376,19.88453139
754.022876,20.03003139
754.260126,20.22728139
754.393876,30.80103139
754.579376,20.42653139
754.713126,31.08028139
754.846876,20.65403139
755.032376,20.63953139
755.166126,31.49328139
755.299876,20.86703139
755.485376,20.77253139
755.619126,20.86628139
755.804626,20.85178139
756.093626,20.46078139
756.227376,20.43453139
756.361126,20.44828139
756.494876,20.46203139
756.628626,20.43578139
756.969376,20.25653139
757.206626,20.09378139
757.392126,20.07928139
757.525876,20.17303139
757.659626,20.14678139
757.793376,20.24053139
757.927126,20.33428139
758.060876,20.30803139
758.194626,31.80178139
758.328376,20.49553139
758.617376,20.38453139
758.751126,20.39828139
758.884876,20.49203139
759.018626,20.58578139
759.152376,32.27953139
759.286126,20.65328139
759.419876,20.66703139
759.553626,20.52078139
759.687376,32.37453139
759.821126,20.58828139
759.954876,20.68203139
760.088626,20.69578139
760.222376,32.74953139
760.407876,20.77503139
760.560376,32.84753139
760.745876,32.91303139
760.879626,32.92678139
761.065126,20.95228139
761.302376,20.94953139
761.539626,20.82678139
761.673376,20.80053139
761.807126,20.89428139
761.940876,20.98803139
762.074626,21.04178139
762.260126,21.06728139
762.497376,21.06453139
762.631126,33.75828139
762.764876,21.21203139
762.898626,21.22578139
763.032376,21.31953139
763.166126,21.37328139
763.299876,21.38703139
763.433626,21.48078139
763.567376,34.17453139
763.701126,21.54828139
763.834876,21.64203139
764.279126,21.40628139
764.412876,21.50003139
764.546626,21.51378139
764.680376,34.20753139
764.814126,21.66128139
764.947876,21.67503139
765.081626,21.64878139
765.215376,21.74253139
765.349126,21.75628139
765.482876,21.73003139
765.616626,21.82378139
765.750376,21.83753139
765.935876,21.82303139
766.069626,21.83678139
766.203376,21.89053139
766.337126,34.38428139
766.470876,22.07803139
766.604626,34.53178139
766.738376,22.22553139
766.872126,22.31928139
767.005876,22.33303139
767.191376,22.23853139
767.325126,22.25228139
767.458876,22.22603139
767.592626,22.31978139
767.726376,22.41353139
768.118876,22.32603139
768.252626,22.37978139
768.386376,22.39353139
768.520126,22.40728139
768.653876,22.38103139
768.787626,22.39478139
768.921376,22.40853139
769.055126,22.38228139
769.188876,22.39603139
769.322626,22.40978139
769.456376,22.46353139
769.590126,22.55728139
769.723876,22.65103139
769.857626,22.62478139
769.991376,22.63853139
770.228626,22.47578139
770.362376,22.48953139
770.496126,22.46328139
770.648626,22.57578139
770.782376,22.58953139
770.916126,22.56328139
771.101626,22.50878139
771.235376,22.48253139
771.420876,22.50803139
771.554626,22.48178139
771.740126,22.50728139
772.184376,22.27153139
772.318126,22.32528139
772.503626,22.43078139
772.637376,22.40453139
772.771126,22.41828139
772.904876,22.43203139
773.142126,22.34928139
773.379376,22.34653139
773.616626,22.18378139
773.802126,22.08928139
773.935876,22.10303139
774.069626,22.07678139
774.203376,22.09053139
774.337126,22.10428139
774.470876,22.07803139
774.604626,22.09178139
774.738376,22.18553139
774.872126,22.23928139
775.005876,22.33303139
775.139626,22.42678139
775.273376,22.48053139
775.407126,22.57428139
775.540876,22.66803139
775.674626,22.68178139
775.808376,22.65553139
775.942126,22.66928139
776.075876,22.64303139
776.209626,22.65678139
776.343376,22.67053139
776.477126,22.64428139
776.610876,22.65803139
776.744626,22.67178139
776.981876,22.50903139
777.115626,22.56278139
777.249376,22.57653139
777.383126,22.59028139
777.516876,22.56403139
777.650626,22.57778139
777.784376,22.59153139
778.021626,22.42878139
778.155376,22.40253139
778.547876,22.07503139
778.681626,22.16878139
778.815376,22.26253139
778.949126,22.31628139
779.082876,22.41003139
779.216626,22.50378139
779.350376,22.51753139
779.484126,22.49128139
779.617876,22.50503139
779.751626,22.47878139
779.885376,22.49253139
780.019126,22.50628139
780.152876,22.48003139
780.286626,22.49378139
780.420376,22.50753139
780.572876,22.50003139
780.706626,22.51378139
780.840376,22.52753139
780.974126,22.50128139
781.107876,22.51503139
781.241626,22.52878139
781.375376,22.58253139
781.509126,22.67628139
781.642876,22.69003139
781.880126,22.52728139
782.013876,22.50103139
782.147626,22.51478139
782.281376,22.60853139
782.518626,22.52578139
782.755876,22.44303139
783.027876,22.47503139
783.179376,22.58653139
783.416626,22.66378139
783.653876,22.58103139
783.839376,22.48653139
783.973126,22.50028139
784.106876,12.03403139
784.240626,22.60778139
784.374376,22.70153139
784.508126,12.39528139
784.641876,22.92903139
784.775626,22.90278139
784.909376,12.75653139
785.043126,23.13028139
785.280376,13.08753139
785.517626,23.20478139
785.703126,13.47028139
785.836876,23.20403139
786.022376,22.98953139
786.156126,22.96328139
786.289876,22.97703139
786.423626,22.99078139
786.557376,22.96453139
786.691126,22.97828139
786.824876,22.95203139
786.958626,22.96578139
787.092376,22.97953139
787.226126,22.95328139
787.359876,22.84703139
787.493626,14.98078139
787.679126,22.76628139
787.916376,22.60353139
788.050126,22.57728139
788.183876,22.67103139
788.317626,22.76478139
788.451376,15.77853139
788.585126,22.47228139
788.718876,16.00603139
788.852626,22.61978139
788.986376,22.63353139
789.120126,16.36728139
789.253876,22.70103139
789.387626,16.59478139
789.521376,22.92853139
789.655126,22.90228139
789.788876,16.95603139
789.922626,23.04978139
790.056376,23.14353139
790.190126,17.31728139
790.323876,23.33103139
790.457626,23.42478139
790.610126,17.69728139
790.743876,23.63103139
790.877626,17.92478139
791.063126,18.07028139
791.196876,23.28403139
791.330626,18.29778139
791.464376,23.15153139
791.598126,18.52528139
791.731876,23.13903139
791.865626,18.75278139
791.999376,23.12653139
792.133126,18.98028139
792.318626,19.12578139
792.452376,22.89953139
792.586126,19.35328139
792.719876,23.04703139
792.853626,23.06078139
792.987376,19.71453139
793.121126,23.04828139
793.254876,19.94203139
793.388626,23.19578139
793.574126,20.22128139
793.759626,22.92678139
793.893376,20.50053139
794.027126,23.03428139
794.212626,20.77978139
794.501626,22.98878139
794.635376,21.12253139
794.769126,23.21628139
795.006376,23.33353139
795.140126,23.30728139
795.273876,23.40103139
795.480126,21.92728139
795.701126,22.10828139
795.886626,12.49378139
796.020376,12.58753139
796.154126,22.52128139
796.339626,12.82678139
796.576876,13.02403139
796.814126,13.22128139
796.999626,23.28678139
797.185126,22.15228139
797.318876,13.64603139
797.452626,23.69978139
797.638126,13.88528139
797.823626,24.03078139
797.957376,14.12453139
798.091126,14.21828139
798.224876,23.15203139
798.358626,14.44578139
798.492376,14.53953139
798.626126,14.63328139
798.759876,24.88703139
798.945376,14.91253139
799.079126,15.00628139
799.264626,15.15178139
799.450126,24.33728139
799.583876,25.59103139
799.821126,25.78828139
800.006626,15.77378139
800.192126,26.07928139
800.377626,16.06478139
800.581876,16.22903139
800.715626,25.56278139
800.849376,26.61653139
801.034876,16.60203139
801.220376,26.90753139
801.457626,27.10478139
801.643126,27.25028139
801.828626,17.23578139
801.962376,26.76953139
802.096126,27.62328139
802.333376,17.66053139
802.518876,17.80603139
802.704376,17.95153139
802.889876,18.09703139
803.023626,18.19078139
803.157376,27.92453139
803.291126,18.41828139
803.424876,18.51203139
803.558626,18.60578139
803.692376,28.93953139
803.826126,28.55328139
803.959876,18.96703139
804.093626,29.30078139
804.227376,19.15453139
804.361126,29.52828139
804.494876,29.18203139
804.628626,29.75578139
804.762376,19.60953139
804.947876,19.75503139
805.081626,19.84878139
805.215376,30.30253139
805.349126,29.99628139
805.534626,20.22178139
805.668376,20.31553139
805.853876,20.46103139
805.987626,20.55478139
806.121376,31.12853139
806.255126,20.78228139
806.492376,20.97953139
806.626126,31.19328139
806.759876,21.20703139
806.893626,21.30078139
807.027376,21.31453139
807.368126,21.05528139
807.501876,21.14903139
807.635626,21.12278139
807.769376,21.13653139
807.903126,21.23028139
808.036876,31.64403139
808.170626,31.65778139
808.304376,31.63153139
808.438126,21.40528139
808.571876,21.49903139
808.705626,21.51278139
808.839376,21.56653139
